,similarity,prod_num
0,0.9999998807907104,925
1,0.6678006052970886,555
2,0.6625553369522095,951
3,0.6625553369522095,596
4,0.6162781715393066,961
5,0.6098775267601013,145
6,0.6091203689575195,532
7,0.5954170227050781,415
8,0.5945976376533508,1596
9,0.5921762585639954,578
10,0.5875470638275146,541
11,0.5832273364067078,534
12,0.5772876143455505,939
13,0.5771231055259705,498
14,0.5748845338821411,974
15,0.567528247833252,1023
16,0.565743625164032,819
17,0.5642910599708557,827
18,0.5634811520576477,330
19,0.5607982277870178,406
20,0.559801459312439,11
21,0.5588706135749817,937
22,0.5585386753082275,1612
23,0.5534356832504272,540
24,0.5496509075164795,788
25,0.5479269623756409,550
26,0.5437175631523132,1481
27,0.5436528921127319,67
28,0.5406528115272522,757
29,0.5404092073440552,427
30,0.5397538542747498,1056
31,0.5389151573181152,791
32,0.5389102101325989,877
33,0.538790225982666,561
34,0.5373032093048096,508
35,0.5361557006835938,1540
36,0.5341523289680481,931
37,0.5333930850028992,107
38,0.5330489873886108,933
39,0.5326626300811768,404
40,0.5304866433143616,1473
41,0.5293788909912109,648
42,0.526208221912384,950
43,0.5261891484260559,1064
44,0.5236659049987793,258
45,0.5233791470527649,685
46,0.5229583382606506,954
47,0.5202450156211853,1001
48,0.5197789669036865,1007
49,0.5192263722419739,749
50,0.5181852579116821,1514
51,0.5175775289535522,1598
52,0.5158067345619202,816
53,0.5157992839813232,115
54,0.5152810215950012,598
55,0.5116404294967651,458
56,0.5115246176719666,194
57,0.5110682249069214,606
58,0.5096558332443237,499
59,0.5083100199699402,623
60,0.507947564125061,455
61,0.507778525352478,958
62,0.5074372291564941,758
63,0.5072228312492371,780
64,0.5071395635604858,978
65,0.5057435035705566,896
66,0.5054818987846375,764
67,0.5054646134376526,1480
68,0.5053701996803284,1055
69,0.5040779709815979,1000
70,0.5039249658584595,714
71,0.503808319568634,1019
72,0.5030390024185181,1081
73,0.5025554299354553,597
74,0.5019097328186035,952
75,0.5016104578971863,271
76,0.5015713572502136,558
77,0.5011529922485352,618
78,0.5011103749275208,1535
79,0.5000888705253601,14
80,0.4988008439540863,821
81,0.49877676367759705,407
82,0.49868032336235046,486
83,0.49868032336235046,235
84,0.49862033128738403,627
85,0.4970645606517792,659
86,0.4964877665042877,5
87,0.49627333879470825,448
88,0.49610552191734314,1025
89,0.4959142506122589,826
90,0.49484124779701233,700
91,0.4940282702445984,673
92,0.49337437748908997,533
93,0.4933658540248871,1616
94,0.49336403608322144,871
95,0.4929291605949402,1592
96,0.4927976429462433,895
97,0.4927099347114563,372
98,0.4925634264945984,755
99,0.4919576048851013,754
100,0.4910227954387665,429
101,0.4902108907699585,37
102,0.48828983306884766,855
103,0.4865015149116516,746
104,0.4856812655925751,42
105,0.4838767349720001,148
106,0.4830542504787445,65
107,0.4828181564807892,1593
108,0.4826606512069702,426
109,0.48215505480766296,518
110,0.4813505709171295,695
111,0.48059654235839844,1601
112,0.47956612706184387,515
113,0.4789629280567169,793
114,0.47888991236686707,1049
115,0.4782557189464569,1653
116,0.4779779016971588,48
117,0.4775678813457489,995
118,0.47686514258384705,1063
119,0.4762241542339325,1764
120,0.47621476650238037,1206
121,0.47523754835128784,1061
122,0.47522327303886414,1569
123,0.47463300824165344,570
124,0.4746114909648895,708
125,0.47420430183410645,89
126,0.4742026925086975,199
127,0.4741421937942505,1631
128,0.47273409366607666,379
129,0.47243574261665344,342
130,0.47240373492240906,1406
131,0.4723500609397888,71
132,0.4720832109451294,217
133,0.4714966416358948,1614
134,0.47121721506118774,785
135,0.4703596234321594,565
136,0.4702457785606384,1487
137,0.46979525685310364,1273
138,0.469230055809021,707
139,0.46922171115875244,1474
140,0.4691598117351532,963
141,0.4690818786621094,809
142,0.46888357400894165,1438
143,0.46882200241088867,636
144,0.46831953525543213,583
145,0.46824201941490173,993
146,0.467918336391449,1003
147,0.4668477177619934,510
148,0.46673130989074707,563
149,0.46481746435165405,608
150,0.46395590901374817,493
151,0.463411808013916,1692
152,0.4633543789386749,517
153,0.4631475806236267,7
154,0.46312153339385986,775
155,0.4628300368785858,1051
156,0.46278026700019836,825
157,0.46262332797050476,1478
158,0.46176403760910034,616
159,0.4615615904331207,400
160,0.4612796902656555,502
161,0.46120280027389526,718
162,0.4606705904006958,942
163,0.46067023277282715,140
164,0.4603129029273987,798
165,0.45956137776374817,1304
166,0.4592498242855072,528
167,0.45914286375045776,770
168,0.45776546001434326,256
169,0.45730477571487427,149
170,0.4570985734462738,143
171,0.4570184648036957,1442
172,0.45682045817375183,433
173,0.4564240276813507,567
174,0.4562714695930481,181
175,0.4561147391796112,1038
176,0.45602309703826904,535
177,0.45583149790763855,822
178,0.45542219281196594,763
179,0.45528700947761536,387
180,0.45456206798553467,365
181,0.45447731018066406,1342
182,0.45418572425842285,576
183,0.45402002334594727,694
184,0.4538101255893707,112
185,0.4536556899547577,1595
186,0.45329415798187256,9
187,0.4527271091938019,1538
188,0.45270904898643494,378
189,0.45263558626174927,738
190,0.45260459184646606,60
191,0.4525567889213562,1306
192,0.4524185359477997,660
193,0.451900452375412,759
194,0.4518151879310608,672
195,0.45180457830429077,745
196,0.451192170381546,1482
197,0.4511638283729553,333
198,0.45086023211479187,314
199,0.4507266581058502,600
200,0.4506905972957611,1517
201,0.45051929354667664,1471
202,0.4504094421863556,554
203,0.4503830075263977,557
204,0.4503342807292938,635
205,0.44994908571243286,1339
206,0.44891446828842163,1475
207,0.4488036632537842,1530
208,0.44868332147598267,1516
209,0.44862449169158936,721
210,0.44851991534233093,192
211,0.44840213656425476,872
212,0.4482406973838806,625
213,0.44821909070014954,1422
214,0.4482109248638153,1688
215,0.44792330265045166,692
216,0.447861909866333,1672
217,0.4473326802253723,684
218,0.44717666506767273,266
219,0.4470571279525757,856
220,0.44652897119522095,128
221,0.44649389386177063,711
222,0.4463181495666504,59
223,0.4462522864341736,1283
224,0.44552287459373474,601
225,0.4454435110092163,781
226,0.44508442282676697,1398
227,0.44506412744522095,1028
228,0.4450143873691559,154
229,0.44481268525123596,1052
230,0.4445511996746063,782
231,0.44432586431503296,1652
232,0.4441356360912323,1472
233,0.44376927614212036,1420
234,0.44365695118904114,1518
235,0.4435708522796631,1311
236,0.443370521068573,1584
237,0.4422503411769867,500
238,0.4422092139720917,1607
239,0.44219234585762024,1629
240,0.4421260952949524,644
241,0.44212326407432556,949
242,0.44176268577575684,870
243,0.4415234625339508,712
244,0.4413450062274933,769
245,0.4413227140903473,617
246,0.4413175880908966,301
247,0.4408789575099945,1016
248,0.4405638575553894,994
249,0.4400685727596283,1425
250,0.4398016035556793,123
251,0.4397030770778656,743
252,0.4396842420101166,1058
253,0.4396670460700989,18
254,0.43963193893432617,1690
255,0.4395858943462372,1014
256,0.43937644362449646,216
257,0.4390546977519989,259
258,0.43903157114982605,177
259,0.438679039478302,273
260,0.438529908657074,884
261,0.4370523691177368,88
262,0.43698617815971375,1189
263,0.4369102120399475,146
264,0.43687233328819275,466
265,0.4368317425251007,548
266,0.43672582507133484,815
267,0.43671324849128723,956
268,0.4364330470561981,405
269,0.43627962470054626,446
270,0.4361259937286377,943
271,0.4360717833042145,1024
272,0.43591374158859253,1661
273,0.43583178520202637,928
274,0.43573838472366333,1402
275,0.4355950653553009,568
276,0.43538546562194824,900
277,0.43529078364372253,878
278,0.43523064255714417,1491
279,0.43512243032455444,1539
280,0.43475863337516785,132
281,0.43472278118133545,955
282,0.43462008237838745,270
283,0.43447238206863403,1525
284,0.4342057704925537,1691
285,0.4341420531272888,653
286,0.4340462386608124,431
287,0.43403270840644836,468
288,0.43384167551994324,1778
289,0.4334801137447357,796
290,0.4332702159881592,1214
291,0.4327978491783142,1551
292,0.43276238441467285,1632
293,0.4326918125152588,1287
294,0.4324811100959778,211
295,0.4324561059474945,893
296,0.432405948638916,547
297,0.4323030114173889,894
298,0.4320816695690155,12
299,0.4319816827774048,495
300,0.43149688839912415,354
301,0.43126121163368225,386
302,0.4311862587928772,787
303,0.43094566464424133,150
304,0.4308425188064575,1597
305,0.4308251440525055,1704
306,0.4307262599468231,236
307,0.4306321144104004,170
308,0.4305289089679718,753
309,0.43027618527412415,1046
310,0.43020761013031006,615
311,0.4298955202102661,1789
312,0.4298788607120514,17
313,0.4298151135444641,610
314,0.42972856760025024,1060
315,0.42925363779067993,1359
316,0.4291885495185852,681
317,0.42912399768829346,1048
318,0.42908862233161926,857
319,0.42907193303108215,1604
320,0.4290626049041748,699
321,0.4290022850036621,1043
322,0.42892196774482727,914
323,0.42866286635398865,1053
324,0.42809775471687317,375
325,0.4276426136493683,962
326,0.42724281549453735,501
327,0.42699509859085083,1435
328,0.42699146270751953,830
329,0.42667731642723083,1496
330,0.42659756541252136,677
331,0.42637377977371216,151
332,0.4260854721069336,1586
333,0.42607781291007996,536
334,0.4260306656360626,1534
335,0.4256983697414398,1599
336,0.4256857931613922,697
337,0.4256531894207001,1397
338,0.4256313443183899,440
339,0.4256022274494171,72
340,0.425536185503006,843
341,0.4252988398075104,280
342,0.4243730902671814,1562
343,0.42410174012184143,497
344,0.4240517020225525,438
