,similarity,prod_num
0,1.0,1030
1,0.5967718362808228,202
2,0.575334370136261,2066
3,0.5739144086837769,389
4,0.5727065205574036,1445
5,0.5722355842590332,472
6,0.5694311261177063,452
7,0.5667096972465515,888
8,0.5657399892807007,1061
9,0.5651390552520752,64
10,0.5626237988471985,1560
11,0.5575203895568848,649
12,0.5548295974731445,215
13,0.5468958616256714,0
14,0.5466248989105225,893
15,0.5452215075492859,1837
16,0.542579174041748,1111
17,0.5405185222625732,251
18,0.5391604900360107,789
19,0.5376116633415222,1309
20,0.537590503692627,1781
21,0.5360301733016968,1833
22,0.5336311459541321,393
23,0.5326374769210815,1669
24,0.5324060916900635,469
25,0.5319923162460327,437
26,0.5298389792442322,47
27,0.529585063457489,219
28,0.5291922688484192,860
29,0.5282787084579468,286
30,0.5268334746360779,1847
31,0.524950385093689,1835
32,0.5234194993972778,1789
33,0.5198748707771301,1310
34,0.5191909670829773,800
35,0.5184396505355835,1437
36,0.5173531174659729,201
37,0.5167754292488098,968
38,0.5148855447769165,636
39,0.5146213173866272,606
40,0.5137136578559875,381
41,0.5128750205039978,566
42,0.512242317199707,1973
43,0.5118868947029114,1440
44,0.5112325549125671,1279
45,0.5112255215644836,1006
46,0.5108835101127625,189
47,0.5104948282241821,1092
48,0.5103517770767212,2063
49,0.5086224675178528,1421
50,0.5081889033317566,1169
51,0.5076334476470947,457
52,0.5071172714233398,274
53,0.506434977054596,1839
54,0.506190836429596,164
55,0.5053552985191345,913
56,0.5049076676368713,593
57,0.5048255920410156,1831
58,0.5044739842414856,821
59,0.5031405091285706,1050
60,0.5029634237289429,603
61,0.5027083158493042,195
62,0.5022392868995667,1330
63,0.5021505951881409,559
64,0.5016934275627136,1259
65,0.5016917586326599,582
66,0.5015875697135925,1537
67,0.5011637806892395,454
68,0.5007419586181641,1291
69,0.5006677508354187,491
70,0.5005042552947998,1405
71,0.5004382729530334,1832
72,0.49993276596069336,1262
73,0.499637246131897,1326
74,0.4987557828426361,1793
75,0.4965563416481018,1426
76,0.4958426356315613,376
77,0.4953407347202301,1682
78,0.4953383803367615,16
79,0.49520865082740784,1344
80,0.49449339509010315,310
81,0.4944119453430176,397
82,0.49421873688697815,844
83,0.4941912889480591,1794
84,0.4929865598678589,1803
85,0.49199479818344116,1820
86,0.49140626192092896,396
87,0.49048030376434326,191
88,0.4891239404678345,1090
89,0.4881353974342346,329
90,0.4877413809299469,1348
91,0.4871522784233093,1430
92,0.4868325889110565,84
93,0.4866172671318054,246
94,0.48660776019096375,473
95,0.4865054786205292,227
96,0.48627835512161255,1417
97,0.4858630895614624,851
98,0.48572397232055664,60
99,0.4856953024864197,544
100,0.4855605661869049,1091
101,0.4847312271595001,1113
102,0.4842727482318878,74
103,0.48253947496414185,1853
104,0.48161581158638,2067
105,0.48152369260787964,144
