,target_num,prod_num,similarity
0,2750,2750,1.0000007152557373
1,2750,1855,1.0000007152557373
2,2750,1644,0.8128355145454407
3,2750,1903,0.7981292605400085
4,2750,2704,0.7973451018333435
5,2750,1829,0.7973451018333435
6,2750,1629,0.7896096706390381
7,2750,2528,0.7861149907112122
8,2750,2667,0.7858729362487793
9,2750,1924,0.7846962213516235
10,2750,2718,0.7843053936958313
11,2750,1670,0.7824751734733582
12,2750,2652,0.7698233723640442
13,2750,3009,0.7664775252342224
14,2750,1815,0.766234278678894
15,2750,796,0.7582561373710632
16,2750,1647,0.7564581036567688
17,2750,2699,0.7558484077453613
18,2750,1781,0.7528403401374817
19,2750,1898,0.7528403401374817
20,2750,1921,0.7517344951629639
21,2750,1677,0.7495009303092957
22,2750,2694,0.7493919134140015
23,2750,1816,0.7490887641906738
24,2750,2716,0.7444600462913513
25,2750,2550,0.7433748245239258
26,2750,1841,0.7428825497627258
27,2750,1980,0.7424963712692261
28,2750,1871,0.7410719394683838
29,2750,2066,0.7386589050292969
30,2750,3363,0.7384934425354004
31,2750,1777,0.7361975908279419
32,2750,2529,0.7349615097045898
33,2750,1733,0.7346234321594238
34,2750,1780,0.7337276935577393
35,2750,2010,0.7311718463897705
36,2750,2333,0.7296043634414673
37,2750,1920,0.7264788150787354
38,2750,3921,0.7257770895957947
39,2750,1696,0.7257189750671387
40,2750,4000,0.7248131632804871
41,2750,1911,0.7241948843002319
42,2750,1686,0.7233230471611023
43,2750,1878,0.7229979634284973
44,2750,2633,0.7223931550979614
45,2750,2698,0.7218457460403442
46,2750,3984,0.721798300743103
47,2750,2169,0.7215932011604309
48,2750,2992,0.7209814190864563
49,2750,2143,0.7207021117210388
50,2750,1807,0.7203088998794556
51,2750,1826,0.7199643850326538
52,2750,2591,0.7198066115379333
53,2750,1675,0.7196593284606934
54,2750,1637,0.7190479636192322
55,2750,1892,0.7176404595375061
56,2750,2679,0.7175976037979126
57,2750,1904,0.7175006866455078
58,2750,377,0.7166136503219604
59,2750,2031,0.716072142124176
60,2750,1789,0.7152215242385864
61,2750,2206,0.7140235900878906
62,2750,3486,0.7138177752494812
63,2750,2727,0.7129829525947571
64,2750,795,0.7114251852035522
65,2750,2488,0.7097498178482056
66,2750,1731,0.7088780403137207
67,2750,2972,0.7087870836257935
68,2750,2634,0.7083902955055237
69,2750,3964,0.7083247900009155
70,2750,2216,0.707085132598877
71,2750,1895,0.7068628072738647
72,2750,4307,0.7046406865119934
73,2750,3388,0.7038155794143677
74,2750,3374,0.7037924528121948
75,2750,2731,0.7031348347663879
76,2750,2636,0.7030357122421265
77,2750,3476,0.7029763460159302
78,2750,261,0.7028034925460815
79,2750,1683,0.7026559710502625
80,2750,1216,0.7024298906326294
81,2750,1607,0.7022638916969299
82,2750,2283,0.7020547986030579
83,2750,4354,0.7020501494407654
84,2750,2655,0.7019091844558716
85,2750,2721,0.7013581395149231
86,2750,2557,0.7012676000595093
87,2750,1831,0.7010822892189026
88,2750,1746,0.7008849382400513
89,2750,2706,0.7007427215576172
90,2750,2330,0.7003621459007263
91,2750,2084,0.7002192735671997
92,2750,2373,0.6984557509422302
93,2750,4302,0.6984081268310547
94,2750,1918,0.698294997215271
95,2750,3001,0.6961332559585571
96,2750,3948,0.6952393651008606
97,2750,1760,0.694810688495636
98,2750,1822,0.6945274472236633
99,2750,2527,0.69432532787323
100,2750,2670,0.693792998790741
101,2750,2165,0.6936642527580261
102,2750,2983,0.6936027407646179
103,2750,1963,0.6935124397277832
104,2750,3161,0.6931161284446716
105,2750,1866,0.6931125521659851
106,2750,342,0.6930646300315857
107,2750,2995,0.6929441690444946
108,2750,1978,0.6927149891853333
109,2750,3008,0.6919425129890442
110,2750,4305,0.6913385987281799
111,2750,2675,0.691143274307251
112,2750,2039,0.6909274458885193
113,2750,255,0.6905984878540039
114,2750,1800,0.6903724670410156
115,2750,1887,0.6898371577262878
116,2750,2074,0.6897458434104919
117,2750,3514,0.6891635656356812
118,2750,1929,0.6890074610710144
119,2750,2526,0.6889954805374146
120,2750,3483,0.688827395439148
121,2750,2967,0.6888017058372498
122,2750,1570,0.6884030103683472
123,2750,1775,0.6883545517921448
124,2750,1860,0.6882814764976501
125,2750,2581,0.6878182291984558
126,2750,4298,0.685874342918396
127,2750,1684,0.6855154633522034
128,2750,2478,0.6852662563323975
129,2750,1513,0.6852430105209351
130,2750,1687,0.6850353479385376
131,2750,1690,0.6845589280128479
132,2750,2083,0.6839921474456787
133,2750,4295,0.683371365070343
134,2750,2234,0.683309018611908
135,2750,1389,0.6832036375999451
136,2750,906,0.6831990480422974
137,2750,1765,0.6831591725349426
138,2750,1885,0.6824021339416504
139,2750,1949,0.6815768480300903
