,href,price,img,prod_id
0,https://www.nike.com//kr/ko_kr/t/men/ap/nike-sportswear/BV2974-063/hhuk37/as-m-nsw-club-hoodie-po-bb-gx,"69,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/BV2974-063/45a6105d-20c7-44f8-a0d5-48e200646f0a_primary.jpg?browse,BV2974-063
1,https://www.nike.com//kr/ko_kr/t/men/ap/nike-sportswear/BV2663-761/zpvo51/as-m-nsw-club-crw-bb,"65,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/BV2663-761/6328a8c0-8902-4f56-b3ae-fd9da83abc52_primary.jpg?browse,BV2663-761
2,https://www.nike.com//kr/ko_kr/t/men/ap/nike-sportswear/CU3907-380/esig40/as-m-nsw-swoosh-crew-sbb,"99,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CU3907-380/c095ff24-0da0-4654-85c2-4ea8d102815d_primary.jpg?browse,CU3907-380
3,https://www.nike.com//kr/ko_kr/t/men/ap/basketball/CK6685-101/ifss12/as-m-j-jumpman-air-flc-po,"79,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CK6685-101/23e60e51-7a8d-4365-bab6-ed36e2b5a965_primary.jpg?browse,CK6685-101
4,https://www.nike.com//kr/ko_kr/t/men/ap/football-soccer/CZ3366-010/ovdz62/lfc-m-nsw-tch-pck-hood-fz-cl,"159,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CZ3366-010/7707e3ea-71b2-4cc3-97ad-8fa48d8ff1b3_primary.jpg?browse,CZ3366-010
5,https://www.nike.com//kr/ko_kr/t/men/ap/basketball/CT3456-091/talt93/as-m-j-jumpman-air-fleece-crew,"69,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CT3456-091/4744ce0e-3424-46f0-9ee1-0e6a2c3f5340_primary.jpg?browse,CT3456-091
6,https://www.nike.com//kr/ko_kr/t/men/ap/basketball/CK9568-011/uyko11/as-m-j-sprt-dna-hbr-flc-po-hd,"99,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CK9568-011/ca7099fc-72d4-4758-a458-ac3fd3042a2b_primary.jpg?browse,CK9568-011
7,https://www.nike.com//kr/ko_kr/t/men/ap/men-training/CU4998-010/cztv21/as-m-nk-po-hd-fleece-iso-px,"99,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/CU4998-010/e6fb320d-d7bb-430b-910f-01b851b39e03_primary.jpg?browse,CU4998-010
8,https://www.nike.com//kr/ko_kr/t/men/ap/nike-sportswear/BV2663-464/mdzp20/as-m-nsw-club-crw-bb,"65,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/BV2663-464/3576d60e-8277-43e5-a862-4b86ee6867b0_primary.jpg?browse,BV2663-464
9,https://www.nike.com//kr/ko_kr/t/men/ap/nike-sportswear/BV2655-063/adbl89/as-m-nsw-club-hoodie-po-bb,"69,000 원",https://static-breeze.nike.co.kr/kr/ko_kr/cmsstatic/product/BV2655-063/167bf43c-c2d7-4034-ada3-d0bcbd92cead_primary.jpg?browse,BV2655-063
