,similarity,prod_num
0,0.9999998807907104,816
1,0.6520895957946777,1310
2,0.61276775598526,1069
3,0.6097515225410461,1160
4,0.6007142663002014,1300
5,0.5784504413604736,1294
6,0.5759354829788208,1287
7,0.5612200498580933,1286
8,0.5436190962791443,981
9,0.5266637206077576,1308
10,0.5204993486404419,1309
11,0.4965664744377136,1283
12,0.49417823553085327,1273
13,0.4847881495952606,133
14,0.48445501923561096,325
15,0.48159441351890564,115
16,0.47911128401756287,1427
17,0.46812281012535095,1369
18,0.4671846628189087,1311
19,0.46554577350616455,1297
20,0.4645516574382782,821
21,0.4637550115585327,1279
22,0.46353816986083984,570
23,0.46242639422416687,1404
24,0.4584927260875702,149
25,0.45839929580688477,38
26,0.456338495016098,982
27,0.4542803466320038,85
28,0.4542102813720703,1276
29,0.4541112780570984,150
30,0.45200270414352417,1358
31,0.451906681060791,309
32,0.45166048407554626,823
33,0.4497460722923279,1422
34,0.44960734248161316,839
35,0.44939476251602173,806
36,0.4487919211387634,30
37,0.44618427753448486,1301
38,0.4457370340824127,841
39,0.44470077753067017,1285
40,0.44380825757980347,1317
41,0.44335874915122986,495
42,0.4427386224269867,98
43,0.4411642253398895,1263
44,0.4409756362438202,1338
45,0.4402698874473572,34
46,0.43997922539711,1399
47,0.4398467540740967,879
48,0.43860509991645813,1252
49,0.4377782642841339,820
50,0.43631452322006226,444
51,0.43603822588920593,1420
52,0.4359852969646454,113
53,0.4343372583389282,1264
54,0.4320966601371765,1323
55,0.4320712983608246,837
56,0.42888179421424866,1385
57,0.42872369289398193,228
58,0.4285397529602051,1410
59,0.4271928668022156,1277
60,0.42705056071281433,1337
61,0.4265668988227844,195
62,0.4264861047267914,122
63,0.4264846444129944,1386
64,0.42647919058799744,1416
65,0.42629507184028625,1260
66,0.4261091649532318,1409
67,0.42601528763771057,900
68,0.42589321732521057,1114
69,0.42574870586395264,1435
70,0.42533135414123535,550
71,0.42523249983787537,1111
72,0.42472609877586365,272
73,0.4247104227542877,1184
74,0.42387107014656067,1414
75,0.4232660233974457,1080
76,0.42309150099754333,193
77,0.42279133200645447,517
78,0.42266058921813965,58
79,0.4225299656391144,1426
80,0.4223613142967224,1439
81,0.42235812544822693,291
82,0.4222610294818878,390
83,0.42186716198921204,1090
84,0.42171424627304077,1374
85,0.42121317982673645,912
86,0.4210437536239624,547
87,0.4205757677555084,1340
88,0.4204748570919037,804
89,0.4203733801841736,525
90,0.4203544557094574,885
91,0.42005568742752075,817
92,0.41960111260414124,1406
93,0.4195489287376404,92
94,0.41937127709388733,858
95,0.4190771281719208,1075
96,0.4189794659614563,963
97,0.4180150330066681,236
98,0.4172362685203552,811
99,0.4171608090400696,1383
100,0.41699206829071045,1271
101,0.4168073236942291,976
102,0.41655370593070984,1333
103,0.4165255129337311,815
104,0.41641414165496826,936
105,0.41623446345329285,5
106,0.4161451458930969,1072
107,0.4152994155883789,1346
108,0.41524794697761536,805
109,0.4149506986141205,1411
110,0.41472354531288147,99
111,0.4145832359790802,362
112,0.41426393389701843,1350
113,0.414142906665802,128
114,0.4140642583370209,1436
115,0.4139043092727661,68
116,0.413696825504303,827
117,0.4134714603424072,458
118,0.41322410106658936,1261
