,similarity,prod_num
0,1.0,256
1,0.6762177348136902,1293
2,0.6558087468147278,289
3,0.6519869565963745,821
4,0.6441596746444702,1393
5,0.6416040658950806,343
6,0.633819043636322,211
7,0.6234112977981567,415
8,0.6218993067741394,650
9,0.621346652507782,1922
10,0.6212388277053833,1352
11,0.621154248714447,1349
12,0.6185745000839233,1113
13,0.61822509765625,853
14,0.6135450601577759,242
15,0.6107670664787292,341
16,0.6102616786956787,780
17,0.6095827221870422,1968
18,0.6081987619400024,834
19,0.6080678105354309,166
20,0.6077997088432312,1317
21,0.6061000823974609,606
22,0.6046639680862427,1332
23,0.6041836142539978,1279
24,0.6027690172195435,258
25,0.6019507050514221,1047
26,0.6011698246002197,159
27,0.6010275483131409,481
28,0.5999652147293091,1323
29,0.5976256728172302,861
30,0.597235381603241,1669
31,0.5964022278785706,1111
32,0.5960874557495117,67
33,0.5952780246734619,496
34,0.5948207974433899,843
35,0.5944656729698181,651
36,0.5935017466545105,1350
37,0.5931947231292725,1348
38,0.593074381351471,2066
39,0.591903030872345,1021
40,0.5914850234985352,2016
41,0.586990237236023,221
42,0.5869737863540649,170
43,0.5865147113800049,1583
44,0.5864063501358032,352
45,0.5860356092453003,1617
46,0.5852546691894531,1632
47,0.5840076804161072,1394
48,0.5823521018028259,1310
49,0.5822986364364624,649
50,0.5817100405693054,1337
51,0.5807205438613892,797
52,0.5802580118179321,1421
53,0.5801666378974915,1437
54,0.5792489051818848,215
55,0.5787106156349182,1327
56,0.5786424279212952,592
57,0.5781458616256714,2089
58,0.5779618620872498,487
59,0.5775980949401855,1864
60,0.5774637460708618,1415
61,0.577400267124176,1399
62,0.5773405432701111,1426
63,0.5765894651412964,1459
64,0.5764489769935608,134
65,0.5763740539550781,482
66,0.576103687286377,643
67,0.5760351419448853,1316
68,0.5744872093200684,84
69,0.5740259289741516,1642
70,0.5736258625984192,779
71,0.5734531879425049,1330
72,0.573331892490387,955
73,0.5728861689567566,191
74,0.572664201259613,204
75,0.5714757442474365,1286
76,0.5706480145454407,1635
77,0.5703396797180176,112
78,0.569180965423584,344
79,0.5684568881988525,1309
80,0.5683896541595459,2065
81,0.5682886838912964,1377
82,0.5673588514328003,1050
83,0.5673006176948547,1667
84,0.5671961307525635,1048
85,0.5668749809265137,1794
86,0.5667936205863953,1320
87,0.5667670369148254,788
88,0.5664172172546387,386
89,0.5660938620567322,168
90,0.5659942626953125,746
91,0.5657224655151367,1335
92,0.5652656555175781,1967
93,0.5649348497390747,200
94,0.5642153024673462,1326
95,0.5636162757873535,2021
96,0.5635135173797607,24
97,0.5632660984992981,503
98,0.5632650852203369,608
99,0.5629882216453552,674
100,0.5624332427978516,1784
101,0.5622487664222717,599
102,0.5622155070304871,621
103,0.5619806051254272,910
104,0.5606946349143982,1974
105,0.5605233907699585,1344
106,0.5598772168159485,138
107,0.5591498017311096,426
108,0.5591438412666321,469
109,0.5581730008125305,375
110,0.5568037033081055,1789
111,0.5566030740737915,888
112,0.5564639568328857,1523
113,0.5563644170761108,58
114,0.5563267469406128,229
115,0.5561890006065369,154
116,0.5561160445213318,220
117,0.5557060837745667,1852
118,0.5554373860359192,389
119,0.5553269982337952,199
120,0.554835855960846,1060
121,0.5547181367874146,1345
122,0.5546796917915344,791
123,0.5540841817855835,174
124,0.5538126230239868,189
125,0.5537145733833313,381
126,0.5537034869194031,1383
127,0.5534195899963379,66
128,0.5532680153846741,1893
129,0.5526396036148071,1431
130,0.5526140928268433,1356
131,0.5522789359092712,416
132,0.5522322654724121,438
133,0.5515689253807068,855
134,0.5514788031578064,80
135,0.5511778593063354,1560
136,0.5509145259857178,847
137,0.5508988499641418,144
138,0.5507327914237976,1319
139,0.5504588484764099,1322
140,0.5489932298660278,1640
141,0.5488730072975159,1692
142,0.5485871434211731,1972
143,0.5483977198600769,1038
144,0.548124372959137,230
145,0.5479427576065063,1359
146,0.5473686456680298,466
147,0.5466888546943665,291
148,0.5466658473014832,338
149,0.5465498566627502,789
150,0.5465115308761597,1970
151,0.5457683801651001,532
152,0.5456640124320984,370
153,0.5454478859901428,437
154,0.5453974604606628,1099
155,0.545392632484436,1063
156,0.5452474355697632,473
157,0.544784665107727,188
158,0.5441127419471741,1498
159,0.5440970659255981,933
160,0.5440447330474854,1452
161,0.5440054535865784,1654
162,0.543941855430603,1284
163,0.5437649488449097,2014
164,0.5437611937522888,1606
165,0.5437079071998596,284
