,similarity,prod_num
0,0.9999998211860657,1432
1,0.7136772274971008,1588
2,0.6762075424194336,1086
3,0.6465875506401062,1416
4,0.6292559504508972,87
5,0.6279627680778503,1087
6,0.6219015121459961,1956
7,0.5966906547546387,1867
8,0.5950716733932495,1823
9,0.5942236185073853,1884
10,0.5838418006896973,1431
11,0.5758298635482788,1962
12,0.5684108734130859,889
13,0.5665464997291565,63
14,0.5621447563171387,191
15,0.5597158670425415,2006
16,0.5595512986183167,1642
17,0.558836817741394,1654
18,0.5517005920410156,1668
19,0.5514892339706421,1814
20,0.5471168756484985,1293
21,0.5461052060127258,812
22,0.5454301834106445,1864
23,0.5452975034713745,1911
24,0.544715404510498,321
25,0.5446228981018066,291
26,0.5423021912574768,1881
27,0.5385175347328186,1866
28,0.5378600358963013,690
29,0.5376572012901306,1644
30,0.5356640815734863,121
31,0.5353845953941345,1485
32,0.5346890091896057,981
33,0.5329806804656982,1577
34,0.5324274897575378,114
35,0.5311325788497925,1941
36,0.5303659439086914,1835
37,0.5302220582962036,16
38,0.5291562080383301,469
39,0.5281929969787598,1880
40,0.5280885696411133,1798
41,0.5280777812004089,983
42,0.5279955267906189,1903
43,0.527465283870697,1645
44,0.5261648297309875,1551
45,0.5248534083366394,1393
46,0.5246191620826721,1555
47,0.5237876176834106,1245
48,0.5234739780426025,1195
49,0.5233822464942932,1564
50,0.5232753753662109,1455
51,0.5217615365982056,250
52,0.5216654539108276,1242
53,0.5214187502861023,1990
54,0.5207343697547913,626
55,0.5203810334205627,1567
56,0.5195460915565491,1971
57,0.5187456011772156,579
58,0.5164159536361694,4
59,0.5162168741226196,1948
60,0.5162120461463928,252
61,0.5161661505699158,575
62,0.5150390863418579,24
63,0.5149532556533813,566
64,0.5142963528633118,341
65,0.5140225291252136,1877
66,0.5138983726501465,393
67,0.5130928158760071,814
68,0.5130413174629211,649
69,0.5122018456459045,652
70,0.5117834210395813,281
71,0.5115652680397034,1243
72,0.5110731720924377,2067
73,0.5101484060287476,1987
74,0.509999692440033,1027
75,0.5099800825119019,70
76,0.509859561920166,1219
77,0.5096684098243713,1883
78,0.5093415975570679,360
79,0.5091465711593628,473
80,0.5088220238685608,1573
81,0.5076919794082642,674
82,0.5057470798492432,1437
83,0.5046601295471191,1875
84,0.5045843124389648,1909
85,0.5025734305381775,477
86,0.5023409724235535,1630
87,0.5019502639770508,230
88,0.5011191368103027,955
89,0.5006197094917297,760
90,0.5005252957344055,504
91,0.5001543164253235,1417
92,0.4997284710407257,1111
93,0.4994652271270752,1088
94,0.499441921710968,881
95,0.4994266927242279,953
96,0.49827486276626587,2014
97,0.4979040324687958,409
98,0.49735090136528015,2016
99,0.49730560183525085,1419
100,0.4972612261772156,298
101,0.4969937205314636,392
102,0.4966466426849365,1085
103,0.4965767562389374,391
104,0.49575015902519226,1355
105,0.4957479238510132,592
106,0.495457261800766,48
107,0.49527695775032043,915
108,0.49521172046661377,886
109,0.4950086176395416,264
110,0.4931253492832184,1146
111,0.4930315911769867,1362
112,0.4926239252090454,1415
113,0.49262112379074097,219
114,0.49228331446647644,651
115,0.49189212918281555,2076
116,0.4918806254863739,475
117,0.4914889335632324,1427
118,0.49120572209358215,1291
119,0.4897622764110565,523
120,0.4896235466003418,52
121,0.4893406927585602,1794
122,0.48886430263519287,1101
123,0.4879050552845001,1863
124,0.4878860414028168,1330
125,0.48730015754699707,449
126,0.48700472712516785,1964
127,0.48539334535598755,888
128,0.4852856397628784,1513
129,0.48519501090049744,10
130,0.4851793646812439,1114
131,0.4851463735103607,1298
132,0.4848845303058624,1560
133,0.4842741787433624,914
134,0.4842725992202759,828
135,0.48414087295532227,521
136,0.483364462852478,1090
137,0.4832907021045685,422
138,0.48327186703681946,147
139,0.48267102241516113,510
140,0.48227810859680176,821
141,0.4819180369377136,381
142,0.48150694370269775,1022
143,0.4810917377471924,1605
144,0.4809015989303589,1057
145,0.4801943004131317,1338
146,0.48012474179267883,1326
147,0.47997742891311646,1561
148,0.47994184494018555,1120
149,0.47975218296051025,1623
150,0.47958043217658997,725
151,0.4790469706058502,640
152,0.4790356755256653,1583
153,0.47879263758659363,1048
154,0.47821903228759766,482
155,0.4780225455760956,274
156,0.4772864282131195,1301
157,0.47678235173225403,1901
158,0.4764010012149811,1399
159,0.4763254225254059,1672
160,0.476228803396225,2110
161,0.47587960958480835,1896
162,0.47563305497169495,737
163,0.4754389226436615,924
164,0.4753988981246948,283
165,0.474997341632843,206
166,0.474624365568161,964
167,0.4746069610118866,1942
168,0.4738212823867798,1357
169,0.47352463006973267,174
170,0.4733314514160156,488
171,0.4730984568595886,1332
172,0.4730624854564667,1655
173,0.4728180766105652,650
174,0.47274088859558105,2124
175,0.47225430607795715,2028
176,0.47222447395324707,1830
177,0.4720320701599121,591
178,0.471956342458725,1113
179,0.4710579514503479,1617
180,0.4708554446697235,603
181,0.47057411074638367,1311
182,0.4703689217567444,502
183,0.4699362516403198,1825
184,0.4691426753997803,2031
185,0.46896523237228394,1604
186,0.46807950735092163,606
187,0.4680241346359253,1035
188,0.4670046865940094,1543
189,0.46665430068969727,780
190,0.46656161546707153,1309
191,0.46653977036476135,1931
192,0.4663008153438568,1589
193,0.4661833643913269,1426
194,0.4660302400588989,434
195,0.46586576104164124,1297
196,0.46533817052841187,1685
197,0.4649696946144104,1209
198,0.4649476110935211,117
199,0.4648265838623047,1348
200,0.46476560831069946,491
201,0.4642660915851593,1963
