,similarity,prod_num
0,1.0000001192092896,853
1,0.6834187507629395,592
2,0.6783654093742371,204
3,0.6765671372413635,487
4,0.6736305952072144,1669
5,0.6727903485298157,861
6,0.671280026435852,586
7,0.6634460091590881,834
8,0.6625284552574158,220
9,0.6614320874214172,58
10,0.6613565683364868,159
11,0.6595255732536316,496
12,0.6585292220115662,80
13,0.657663881778717,511
14,0.6444209218025208,856
15,0.6370319128036499,1294
16,0.6366478800773621,955
17,0.6366233825683594,780
18,0.6326141357421875,887
19,0.6312217712402344,1598
20,0.6308170557022095,1330
21,0.6300083994865417,870
22,0.6284937262535095,416
23,0.6283906698226929,791
24,0.6216467022895813,42
25,0.621415376663208,785
26,0.6198375225067139,1326
27,0.61822509765625,256
28,0.6180145740509033,152
29,0.6167697906494141,651
30,0.6152011156082153,316
31,0.6138923764228821,608
32,0.613560676574707,719
33,0.6135342121124268,173
34,0.6135199069976807,126
35,0.613355278968811,1090
36,0.611918568611145,415
37,0.6118419766426086,779
38,0.6111027598381042,1759
39,0.6080163717269897,289
40,0.6077821254730225,534
41,0.607283890247345,338
42,0.6063840985298157,1031
43,0.6063050627708435,1606
44,0.6061475276947021,798
45,0.6041454672813416,1021
46,0.6034375429153442,1038
47,0.6032156348228455,851
48,0.603123128414154,890
49,0.6027527451515198,84
50,0.6026389002799988,199
51,0.6026021838188171,433
52,0.6025256514549255,1047
53,0.601503312587738,1309
54,0.6012088656425476,1332
55,0.5998982191085815,482
56,0.5992403626441956,138
57,0.5991804003715515,939
58,0.5988448858261108,494
59,0.5986723899841309,1638
60,0.5980749726295471,1758
61,0.5980468392372131,1045
62,0.5977039337158203,93
63,0.5975943803787231,166
64,0.5970924496650696,150
65,0.5969198346138,1452
66,0.5918014049530029,746
67,0.5913770794868469,717
68,0.5895900130271912,1585
69,0.5883103013038635,136
70,0.5872840285301208,990
71,0.5869775414466858,788
72,0.5863586664199829,662
73,0.585615873336792,154
74,0.584973931312561,1375
75,0.5846416354179382,464
76,0.5845592021942139,170
77,0.5829198360443115,340
78,0.5826871991157532,221
79,0.5815722942352295,1870
80,0.5801550149917603,259
81,0.5792718529701233,839
82,0.5781355500221252,1394
83,0.5778946876525879,434
84,0.5774393677711487,127
85,0.5766812562942505,1450
86,0.5758996605873108,1616
87,0.5745826959609985,1400
88,0.5726208090782166,508
89,0.5726180672645569,524
90,0.5721325874328613,1327
91,0.5720236301422119,1770
92,0.5719296336174011,266
93,0.5718957185745239,1355
94,0.570918619632721,59
95,0.5702681541442871,187
96,0.5701107382774353,1043
97,0.5699418187141418,67
98,0.5699110627174377,337
99,0.5698524117469788,162
100,0.5697965025901794,306
101,0.569154679775238,757
102,0.5690072178840637,978
103,0.568716287612915,716
104,0.5686819553375244,1666
105,0.5683899521827698,766
106,0.5683428645133972,521
107,0.5682150721549988,1301
108,0.5678603053092957,1753
109,0.5677078366279602,371
110,0.5676851272583008,188
111,0.5665324330329895,809
112,0.5664244890213013,515
113,0.5662646889686584,189
114,0.5661042928695679,83
115,0.5656749606132507,1310
116,0.5655957460403442,582
117,0.5652690529823303,1369
118,0.5646679401397705,649
119,0.5642761588096619,1421
120,0.564060628414154,112
121,0.5637089610099792,2065
122,0.5635453462600708,102
123,0.5634758472442627,1733
124,0.5634586215019226,996
125,0.5633734464645386,1403
126,0.5620886087417603,1922
127,0.5620147585868835,1617
128,0.5619502663612366,2066
129,0.561676561832428,1577
130,0.561119556427002,1141
131,0.5611138343811035,1257
132,0.5606200098991394,85
133,0.5603007078170776,133
134,0.5599406361579895,414
135,0.559295117855072,1637
136,0.5592412352561951,1399
137,0.5588821172714233,1426
138,0.5586094260215759,1250
139,0.5585359334945679,72
140,0.558444082736969,1437
141,0.5579430460929871,76
142,0.5579234957695007,1420
143,0.5568746328353882,1524
144,0.5566811561584473,429
145,0.5559488534927368,118
146,0.555936872959137,854
147,0.555873692035675,964
148,0.555724561214447,369
149,0.5557019114494324,352
150,0.5549730062484741,1111
151,0.554846465587616,2030
152,0.55467689037323,103
153,0.5545911192893982,438
154,0.5545600652694702,55
155,0.5545361638069153,78
156,0.554214358329773,257
157,0.5539335608482361,800
158,0.5538408160209656,425
159,0.5534162521362305,995
160,0.5533502697944641,65
161,0.5526871085166931,23
162,0.5525365471839905,1276
163,0.5522851347923279,1593
164,0.5522420406341553,1809
165,0.5519046783447266,1752
166,0.5517308115959167,816
167,0.5516065359115601,1601
168,0.5512883067131042,396
169,0.5509132146835327,1583
170,0.5508866906166077,933
171,0.5507707595825195,441
172,0.5505834817886353,201
173,0.5502042770385742,950
174,0.5500558018684387,1773
175,0.5498940348625183,1046
176,0.5497947931289673,384
177,0.5495047569274902,375
178,0.5494599938392639,1281
179,0.5492779612541199,2041
180,0.5490726232528687,343
181,0.5490504503250122,169
182,0.5486093163490295,560
183,0.5484418272972107,211
184,0.5481714606285095,1942
185,0.5479515790939331,872
186,0.5479277968406677,532
187,0.5475213527679443,849
188,0.5472722053527832,821
189,0.5468444228172302,1560
190,0.546542763710022,1481
191,0.5465129017829895,883
192,0.5464503169059753,879
193,0.5463215708732605,1293
194,0.5463183522224426,738
195,0.545900821685791,698
196,0.5456806421279907,1124
197,0.5456387400627136,466
198,0.5453916788101196,273
199,0.5448102355003357,458
200,0.5442941784858704,599
201,0.5433614253997803,1365
202,0.543310284614563,191
203,0.5432705283164978,1381
