,target_num,prod_num,similarity
0,2897,2897,0.9999995231628418
1,2897,1022,0.6973998546600342
2,2897,2473,0.6874215006828308
3,2897,1745,0.684548556804657
4,2897,2500,0.6705771088600159
5,2897,1056,0.66066575050354
6,2897,954,0.6570489406585693
7,2897,385,0.6554306745529175
8,2897,2251,0.6544101238250732
9,2897,2600,0.6532511115074158
10,2897,2646,0.649836003780365
11,2897,2685,0.6497906446456909
12,2897,977,0.6484818458557129
13,2897,2041,0.6478646993637085
14,2897,1844,0.6456777453422546
15,2897,911,0.6438370943069458
16,2897,1781,0.6428121328353882
17,2897,3363,0.6400478482246399
18,2897,895,0.6382425427436829
19,2897,1474,0.6368396878242493
20,2897,3358,0.6324905157089233
21,2897,940,0.6318062543869019
22,2897,3379,0.6312997937202454
23,2897,949,0.6300379633903503
24,2897,866,0.6294822096824646
25,2897,208,0.6285762786865234
26,2897,2158,0.627085268497467
27,2897,1610,0.6269184947013855
28,2897,944,0.6261256337165833
29,2897,1679,0.6253117322921753
30,2897,3292,0.6249557733535767
31,2897,542,0.6214382648468018
32,2897,3150,0.6209003329277039
33,2897,898,0.6206051707267761
34,2897,1767,0.6195705533027649
35,2897,893,0.6193141937255859
36,2897,3323,0.61758953332901
37,2897,2875,0.61667799949646
38,2897,962,0.6164547801017761
39,2897,1365,0.616437554359436
40,2897,1782,0.6162567138671875
41,2897,1766,0.6156043410301208
42,2897,500,0.6154347658157349
43,2897,2005,0.6153503060340881
44,2897,1794,0.6152219176292419
45,2897,994,0.6141038537025452
46,2897,3419,0.6112695932388306
47,2897,1325,0.6076366305351257
48,2897,2797,0.6047288775444031
49,2897,2921,0.604198694229126
50,2897,2959,0.6034430861473083
51,2897,1589,0.6026561856269836
52,2897,301,0.6026085019111633
53,2897,2571,0.6024423837661743
54,2897,3415,0.6023439168930054
55,2897,2659,0.6022605895996094
56,2897,2705,0.6017155051231384
57,2897,935,0.6014803647994995
58,2897,847,0.6013697385787964
59,2897,1024,0.601116955280304
60,2897,980,0.6010403037071228
61,2897,3318,0.6006041765213013
62,2897,965,0.5981313586235046
63,2897,2800,0.5980143547058105
64,2897,3359,0.5960474610328674
65,2897,971,0.5958043336868286
66,2897,3317,0.5955042243003845
67,2897,2684,0.593993067741394
68,2897,1588,0.5927751064300537
69,2897,3209,0.5922500491142273
70,2897,1185,0.5917272567749023
71,2897,3136,0.5911020636558533
72,2897,3017,0.590940535068512
73,2897,886,0.5904179811477661
74,2897,1742,0.5899587869644165
75,2897,1019,0.5893450379371643
76,2897,349,0.5881457924842834
77,2897,1020,0.5880504846572876
78,2897,1797,0.5865619778633118
79,2897,3154,0.5865533947944641
80,2897,2732,0.5847795009613037
81,2897,3080,0.5846486687660217
82,2897,1772,0.5841947197914124
83,2897,2770,0.5840943455696106
84,2897,2692,0.583844006061554
85,2897,2127,0.5836789608001709
86,2897,2521,0.5834313035011292
87,2897,2792,0.5830286741256714
88,2897,1780,0.5828487873077393
89,2897,3356,0.5826187133789062
90,2897,2019,0.5820547938346863
91,2897,3354,0.5816531181335449
92,2897,370,0.5811454057693481
93,2897,1561,0.5810123682022095
94,2897,1590,0.580795407295227
95,2897,1796,0.5801788568496704
96,2897,3409,0.578917384147644
97,2897,923,0.5786671042442322
98,2897,2254,0.5782760977745056
99,2897,3035,0.5781005620956421
100,2897,2887,0.577788233757019
101,2897,1743,0.5777428150177002
102,2897,1603,0.5773743987083435
103,2897,3149,0.5770320892333984
104,2897,624,0.5765271782875061
105,2897,218,0.5762667655944824
106,2897,1881,0.5760793089866638
107,2897,191,0.5756815671920776
108,2897,1004,0.5755924582481384
109,2897,2830,0.575275719165802
110,2897,2975,0.5749797224998474
111,2897,2892,0.5738458037376404
112,2897,1510,0.5738446116447449
113,2897,1672,0.5737737417221069
114,2897,2845,0.5735458731651306
115,2897,1388,0.5727877020835876
116,2897,3364,0.5719658136367798
117,2897,3130,0.5717827081680298
118,2897,1604,0.5715222358703613
119,2897,2249,0.571515679359436
120,2897,1289,0.570131778717041
121,2897,3421,0.5697247385978699
122,2897,360,0.5695520043373108
123,2897,1994,0.5694457292556763
124,2897,3373,0.5693524479866028
125,2897,1848,0.569245457649231
126,2897,168,0.5691512227058411
127,2897,908,0.5690255165100098
128,2897,1833,0.5689689517021179
129,2897,981,0.5687578916549683
130,2897,2256,0.5686784982681274
131,2897,2247,0.5686508417129517
132,2897,2908,0.5682495832443237
133,2897,2003,0.5681540966033936
134,2897,2331,0.5677264928817749
135,2897,2066,0.567663848400116
136,2897,2900,0.5674435496330261
137,2897,956,0.5674188137054443
138,2897,242,0.5671573877334595
139,2897,2632,0.5671184062957764
140,2897,1087,0.566348135471344
141,2897,2572,0.5660828351974487
142,2897,2157,0.5657188296318054
143,2897,1410,0.5656889081001282
144,2897,2740,0.5655008554458618
145,2897,268,0.5653742551803589
146,2897,1345,0.5647582411766052
147,2897,2609,0.5646382570266724
148,2897,2839,0.5639302134513855
149,2897,2143,0.5636199712753296
150,2897,1761,0.5636009573936462
151,2897,3266,0.5635935068130493
152,2897,2487,0.563461184501648
153,2897,3148,0.5633661150932312
154,2897,2733,0.5629264116287231
155,2897,2901,0.5628197193145752
156,2897,335,0.5626779794692993
157,2897,936,0.5623893141746521
158,2897,2592,0.5618236660957336
159,2897,514,0.5616209506988525
160,2897,3153,0.5611243844032288
161,2897,1897,0.5609100461006165
162,2897,3458,0.5607409477233887
163,2897,1319,0.5603042244911194
164,2897,3426,0.5596215128898621
165,2897,1987,0.559474527835846
166,2897,1592,0.5592069029808044
167,2897,1791,0.5590766072273254
168,2897,2639,0.5587206482887268
169,2897,2710,0.5584935545921326
170,2897,553,0.558408260345459
171,2897,2818,0.5583825707435608
