,target_num,prod_num,similarity
0,2355,2355,0.9999998211860657
1,2355,2096,0.6553286910057068
2,2355,2352,0.6348912119865417
3,2355,2354,0.630516767501831
4,2355,2339,0.6223807334899902
5,2355,1270,0.6184131503105164
6,2355,2618,0.6139841675758362
7,2355,1369,0.6065256595611572
8,2355,2371,0.5930553674697876
9,2355,1284,0.590144693851471
10,2355,2351,0.5864618420600891
11,2355,1678,0.5802617073059082
12,2355,2345,0.5797792077064514
13,2355,1726,0.5786628723144531
14,2355,2938,0.5689896941184998
15,2355,1944,0.5668189525604248
16,2355,3440,0.5651259422302246
17,2355,2769,0.5636500716209412
18,2355,1202,0.563622772693634
19,2355,1613,0.5624359846115112
20,2355,1078,0.5619306564331055
21,2355,2328,0.5615513920783997
22,2355,283,0.5614938139915466
23,2355,3526,0.5613715052604675
24,2355,1372,0.5607784390449524
25,2355,2787,0.5601944923400879
26,2355,2334,0.5579574704170227
27,2355,298,0.5575642585754395
28,2355,2330,0.5560480952262878
29,2355,2689,0.5557053089141846
30,2355,2777,0.5549601316452026
31,2355,3562,0.5547915697097778
32,2355,3568,0.5547672510147095
33,2355,390,0.554693877696991
34,2355,397,0.5534570813179016
35,2355,1714,0.5533100962638855
36,2355,2972,0.5532158017158508
37,2355,3565,0.5520651340484619
38,2355,749,0.551035463809967
39,2355,1223,0.5506011247634888
40,2355,1282,0.5494586229324341
41,2355,2163,0.5477214455604553
42,2355,3579,0.5475365519523621
43,2355,1653,0.547029972076416
44,2355,1676,0.5468952655792236
45,2355,3423,0.5460277795791626
46,2355,2779,0.545202374458313
47,2355,2766,0.5451036095619202
48,2355,2327,0.5447872281074524
49,2355,410,0.5445441603660583
50,2355,303,0.5439894795417786
51,2355,1354,0.5438122749328613
52,2355,2636,0.5435307025909424
53,2355,2930,0.5423927903175354
54,2355,2798,0.5414490699768066
55,2355,1668,0.5409671068191528
56,2355,535,0.5404747724533081
57,2355,1690,0.540239691734314
58,2355,2340,0.5394579768180847
59,2355,3498,0.539201021194458
60,2355,1666,0.537713885307312
61,2355,897,0.5369892120361328
62,2355,2981,0.5368228554725647
63,2355,1893,0.5366632342338562
64,2355,2837,0.5362294316291809
65,2355,1971,0.5362048745155334
66,2355,3610,0.5350382328033447
67,2355,2874,0.5345826148986816
68,2355,3628,0.5345773100852966
69,2355,1163,0.5333706736564636
70,2355,1187,0.5331571698188782
71,2355,2104,0.532788872718811
72,2355,2595,0.5316759347915649
73,2355,2166,0.5314598083496094
74,2355,2359,0.5312544107437134
75,2355,521,0.5300381183624268
76,2355,3563,0.5299361944198608
77,2355,1977,0.5291352868080139
78,2355,913,0.5288175940513611
79,2355,1682,0.5280815362930298
80,2355,2233,0.5276045799255371
81,2355,377,0.5272374153137207
82,2355,1568,0.5272176861763
83,2355,1091,0.5271978974342346
84,2355,650,0.5269471406936646
85,2355,1082,0.5255642533302307
86,2355,3509,0.5253534317016602
