,target_num,prod_num,similarity
0,127,127,0.9999998211860657
1,127,555,0.8932412266731262
2,127,149,0.8528927564620972
3,127,718,0.8212905526161194
4,127,274,0.7720794677734375
5,127,4325,0.7693219780921936
6,127,520,0.7678391933441162
7,127,4305,0.7646745443344116
8,127,294,0.7548955082893372
9,127,602,0.7530989050865173
10,127,122,0.752827525138855
11,127,161,0.7446232438087463
12,127,4343,0.730273962020874
13,127,805,0.7237192392349243
14,127,4390,0.7215519547462463
15,127,2254,0.7109267711639404
16,127,4919,0.7108624577522278
17,127,155,0.7087720632553101
18,127,4329,0.7042730450630188
19,127,820,0.7025462985038757
20,127,4349,0.7005329728126526
21,127,817,0.6982367038726807
22,127,4415,0.6968269348144531
23,127,839,0.6962663531303406
24,127,120,0.696074903011322
25,127,795,0.6913772821426392
26,127,823,0.6836599707603455
27,127,4391,0.6836408376693726
28,127,4361,0.6811220645904541
29,127,4916,0.6809098124504089
30,127,93,0.6778249144554138
31,127,619,0.6765486598014832
32,127,140,0.6754314303398132
33,127,4914,0.6737866997718811
34,127,4437,0.6736496686935425
35,127,571,0.6718399524688721
36,127,4313,0.6715971827507019
37,127,532,0.6712110638618469
38,127,6052,0.6708126068115234
39,127,4465,0.6675833463668823
40,127,6183,0.6673881411552429
41,127,4381,0.6666226387023926
42,127,725,0.666473388671875
43,127,866,0.663667619228363
44,127,4411,0.6629043221473694
45,127,542,0.6617655754089355
46,127,4443,0.6616616249084473
47,127,4432,0.6586383581161499
48,127,4467,0.6565538048744202
49,127,4351,0.6561998724937439
50,127,1638,0.6533317565917969
51,127,830,0.6524125337600708
52,127,574,0.6515092253684998
53,127,92,0.6507910490036011
54,127,6279,0.6488196849822998
55,127,325,0.6481721997261047
56,127,4912,0.6480106711387634
57,127,45,0.6464831829071045
58,127,715,0.6448535323143005
59,127,515,0.6439358592033386
60,127,4339,0.642333447933197
61,127,531,0.641352653503418
62,127,3994,0.640167772769928
63,127,6072,0.6396068334579468
64,127,160,0.6378202438354492
65,127,633,0.6369953751564026
66,127,4326,0.6367231011390686
67,127,632,0.6346495747566223
68,127,4498,0.6335444450378418
69,127,806,0.6333107352256775
70,127,4333,0.6331750750541687
71,127,561,0.6329838037490845
72,127,4902,0.6328985691070557
73,127,576,0.6327717900276184
74,127,791,0.6317778825759888
75,127,807,0.6317058205604553
76,127,4341,0.6309413313865662
77,127,4298,0.6305161118507385
78,127,861,0.6302703022956848
79,127,565,0.6288056373596191
80,127,808,0.6284610629081726
81,127,584,0.6278318166732788
82,127,4927,0.6253201961517334
83,127,6192,0.6219426989555359
84,127,372,0.6210373640060425
85,127,186,0.6209880113601685
86,127,5723,0.6208985447883606
87,127,1386,0.6204468607902527
88,127,6335,0.620365560054779
89,127,838,0.6191266179084778
90,127,2356,0.6183252334594727
91,127,801,0.6179258823394775
92,127,618,0.6178964972496033
93,127,577,0.6176102161407471
94,127,6190,0.6173250079154968
95,127,5105,0.6155346035957336
96,127,559,0.6134037375450134
97,127,4388,0.6129554510116577
98,127,606,0.6125019192695618
99,127,605,0.6124449968338013
100,127,824,0.6102879047393799
101,127,167,0.6097998023033142
102,127,6256,0.609524130821228
103,127,455,0.6088290810585022
104,127,4508,0.6088192462921143
105,127,4400,0.6080661416053772
106,127,2279,0.6080276370048523
107,127,4061,0.6076706647872925
108,127,579,0.6076061129570007
109,127,4369,0.6072060465812683
110,127,2173,0.6070685386657715
111,127,4399,0.6066181659698486
112,127,4269,0.6064956784248352
113,127,371,0.6064263582229614
114,127,4929,0.6063357591629028
115,127,620,0.6062625646591187
116,127,4413,0.6051537394523621
117,127,3676,0.6046543717384338
118,127,626,0.6042578220367432
119,127,3133,0.6039593815803528
120,127,326,0.6039319634437561
121,127,2983,0.6034457683563232
122,127,449,0.6031485199928284
123,127,4404,0.6028602719306946
124,127,842,0.6018688082695007
125,127,884,0.6009642481803894
126,127,566,0.6009456515312195
127,127,338,0.6002771854400635
128,127,5748,0.5982195734977722
129,127,4362,0.5981897711753845
130,127,2060,0.5967814326286316
131,127,514,0.5966925024986267
132,127,6135,0.5954936146736145
133,127,4402,0.5948281288146973
134,127,2931,0.5938878059387207
135,127,865,0.5938204526901245
136,127,6023,0.5933768153190613
137,127,4359,0.5932461619377136
138,127,6325,0.5930878520011902
139,127,539,0.5919544696807861
140,127,2482,0.5917426347732544
141,127,1989,0.5916832685470581
142,127,804,0.5915330052375793
143,127,1815,0.5914924740791321
144,127,2229,0.5913986563682556
145,127,407,0.5911202430725098
146,127,4918,0.5910715460777283
147,127,552,0.591040849685669
148,127,825,0.5899437069892883
149,127,848,0.5899383425712585
150,127,6341,0.5893791317939758
151,127,4453,0.5890767574310303
152,127,4409,0.5880881547927856
153,127,5946,0.588057816028595
154,127,4445,0.5876009464263916
155,127,852,0.5874876379966736
156,127,6181,0.5870245695114136
157,127,85,0.5862299203872681
158,127,793,0.5862026810646057
159,127,1440,0.5859135389328003
160,127,607,0.5855169892311096
161,127,366,0.5855157375335693
162,127,4459,0.5852675437927246
163,127,4318,0.5847658514976501
164,127,4372,0.584632396697998
165,127,131,0.5836542844772339
166,127,4454,0.5835006833076477
167,127,4393,0.5834774971008301
168,127,2079,0.5832182168960571
169,127,6290,0.5831068158149719
170,127,4375,0.5828748345375061
171,127,1,0.582571804523468
172,127,6245,0.5822184681892395
173,127,6377,0.581389307975769
174,127,601,0.5809540748596191
175,127,395,0.5809397101402283
176,127,862,0.5806525349617004
177,127,4452,0.5805761814117432
178,127,4354,0.5796218514442444
179,127,2504,0.5790061950683594
180,127,6032,0.5785812735557556
181,127,114,0.5784634351730347
182,127,6064,0.5778480172157288
183,127,1743,0.5766268968582153
184,127,6093,0.5761278867721558
185,127,4489,0.5760751962661743
186,127,6348,0.5755537152290344
187,127,4342,0.5755217671394348
188,127,458,0.5752094388008118
189,127,3592,0.5751222968101501
190,127,6276,0.5746877789497375
191,127,6074,0.574600338935852
192,127,4396,0.5745183229446411
193,127,117,0.574321985244751
194,127,2534,0.574152946472168
195,127,642,0.5741428136825562
196,127,2499,0.573712170124054
197,127,6277,0.573119044303894
198,127,6106,0.5725039839744568
199,127,6289,0.5718384981155396
200,127,2399,0.5717019438743591
201,127,4330,0.5715810656547546
202,127,44,0.5712131261825562
203,127,4358,0.5711592435836792
204,127,2458,0.5709676146507263
205,127,168,0.5708412528038025
206,127,599,0.570381224155426
207,127,291,0.5695713758468628
208,127,6283,0.569347620010376
209,127,47,0.5690181851387024
210,127,4386,0.5689732432365417
211,127,2184,0.5688530802726746
212,127,4337,0.5687006115913391
213,127,3695,0.5682540535926819
214,127,1103,0.5674822926521301
215,127,6345,0.5672482252120972
216,127,4405,0.5667725801467896
217,127,1117,0.5667656064033508
218,127,3572,0.5663058757781982
219,127,6009,0.5662423372268677
220,127,447,0.5661361813545227
221,127,62,0.5650120973587036
222,127,339,0.5649271011352539
223,127,171,0.5646587014198303
224,127,1620,0.5640012621879578
225,127,4441,0.5638824105262756
226,127,4299,0.5638095140457153
227,127,6250,0.563539981842041
228,127,2012,0.5631707310676575
229,127,1647,0.5626958608627319
230,127,4442,0.5626376867294312
231,127,2303,0.5621789693832397
232,127,0,0.5617601275444031
233,127,1216,0.561660885810852
234,127,4110,0.5614796876907349
235,127,2314,0.5612013936042786
236,127,582,0.5610743165016174
237,127,4321,0.5607794523239136
238,127,4094,0.5607730746269226
239,127,384,0.5607491135597229
240,127,4542,0.5605684518814087
241,127,4743,0.5605037212371826
242,127,322,0.5604788661003113
243,127,4890,0.5604382753372192
244,127,794,0.5598389506340027
245,127,469,0.5598223805427551
246,127,4347,0.5596377849578857
247,127,148,0.5595455169677734
248,127,1926,0.5593294501304626
249,127,803,0.5591273307800293
250,127,723,0.5587718486785889
251,127,4497,0.5587350130081177
252,127,4370,0.5587010979652405
253,127,4435,0.5585765242576599
254,127,4087,0.5584703087806702
255,127,722,0.5583388209342957
256,127,5839,0.5581007599830627
257,127,396,0.5580533146858215
258,127,4389,0.557353675365448
259,127,5662,0.557237446308136
260,127,2463,0.5567578077316284
261,127,2481,0.5566352009773254
262,127,1438,0.5564461350440979
263,127,2476,0.5562242269515991
264,127,4408,0.5561144351959229
265,127,6323,0.5556438565254211
266,127,6282,0.5555872321128845
267,127,293,0.5554510354995728
