,target_num,prod_num,similarity
0,1108,1108,0.9999998807907104
1,1108,1109,0.6621569991111755
2,1108,1095,0.6409667730331421
3,1108,1110,0.6372064352035522
4,1108,3646,0.6313943862915039
5,1108,5370,0.6188879609107971
6,1108,1097,0.6136709451675415
7,1108,1305,0.6098957657814026
8,1108,1423,0.606975793838501
9,1108,1401,0.6026370525360107
10,1108,6229,0.6003805994987488
11,1108,4410,0.597684383392334
12,1108,5940,0.5968185067176819
13,1108,2965,0.5948306918144226
14,1108,556,0.594631552696228
15,1108,6004,0.5935212969779968
16,1108,5790,0.5903701186180115
17,1108,621,0.5885285139083862
18,1108,6294,0.5883840322494507
19,1108,5952,0.587117075920105
20,1108,6094,0.5849918127059937
21,1108,578,0.5847283005714417
22,1108,1107,0.5845431089401245
23,1108,4401,0.583688497543335
24,1108,4434,0.583589494228363
25,1108,6136,0.5828123092651367
26,1108,6137,0.5813003182411194
27,1108,5817,0.580051839351654
28,1108,1178,0.5779030919075012
29,1108,4398,0.5776292681694031
30,1108,4030,0.5772395730018616
31,1108,3607,0.5770074129104614
32,1108,628,0.5748502016067505
33,1108,5465,0.5742105841636658
34,1108,859,0.5741140842437744
35,1108,5892,0.5740323662757874
36,1108,604,0.5738418698310852
37,1108,4776,0.5736421942710876
38,1108,6274,0.5704860687255859
39,1108,629,0.5693617463111877
40,1108,3302,0.569041907787323
41,1108,4041,0.5685280561447144
42,1108,5846,0.5665634274482727
43,1108,814,0.5650109052658081
44,1108,4821,0.5649428963661194
45,1108,1124,0.5640831589698792
46,1108,2154,0.5596018433570862
47,1108,162,0.5595705509185791
48,1108,4394,0.5594664812088013
49,1108,4357,0.5588091015815735
50,1108,5057,0.558205783367157
51,1108,819,0.5574308037757874
52,1108,5842,0.5559936165809631
53,1108,6271,0.5559383034706116
54,1108,5856,0.5558531880378723
55,1108,1099,0.555719792842865
56,1108,1354,0.5545052886009216
57,1108,4433,0.5544489622116089
58,1108,6055,0.5539997220039368
59,1108,4403,0.5530720353126526
60,1108,5644,0.5527861714363098
61,1108,822,0.5525484085083008
62,1108,2022,0.5523726344108582
63,1108,4448,0.5519052147865295
64,1108,1180,0.5515756607055664
65,1108,1404,0.5506614446640015
66,1108,5754,0.5506444573402405
67,1108,5690,0.5496267676353455
68,1108,3990,0.5494565963745117
69,1108,6027,0.5490350127220154
70,1108,600,0.5489088296890259
71,1108,6291,0.5484446883201599
72,1108,3148,0.5478744506835938
73,1108,5707,0.5473809242248535
74,1108,5785,0.5465643405914307
75,1108,851,0.5439196228981018
76,1108,5623,0.5434311032295227
77,1108,2982,0.5422595143318176
78,1108,1285,0.5421267747879028
79,1108,4317,0.5419747829437256
80,1108,6131,0.5410117506980896
81,1108,564,0.5406821370124817
82,1108,1552,0.5405085682868958
83,1108,4366,0.5403254628181458
84,1108,123,0.5401752591133118
85,1108,3660,0.5400026440620422
86,1108,1406,0.5395039916038513
87,1108,6154,0.538166344165802
88,1108,170,0.5379109382629395
89,1108,90,0.5377951264381409
90,1108,6122,0.5374317765235901
91,1108,2191,0.5370739102363586
92,1108,2974,0.5363249182701111
93,1108,3938,0.5357270240783691
94,1108,882,0.5356817841529846
95,1108,533,0.53555828332901
96,1108,3429,0.5342284440994263
97,1108,893,0.5338559150695801
98,1108,5090,0.5336532592773438
99,1108,3060,0.5332524180412292
100,1108,4444,0.5330495238304138
101,1108,6275,0.5330054759979248
102,1108,895,0.5327872633934021
103,1108,4125,0.5326157212257385
