,similarity,prod_num
0,0.9999998807907104,580
1,0.8658996224403381,573
2,0.8039379715919495,588
3,0.7932624220848083,1029
4,0.75592041015625,356
5,0.7556644082069397,566
6,0.7551748752593994,575
7,0.7446858882904053,530
8,0.7368947863578796,393
9,0.7246509194374084,587
10,0.704586923122406,1075
11,0.6999951601028442,338
12,0.6982667446136475,553
13,0.694411039352417,403
14,0.6897739171981812,1791
15,0.6894563436508179,510
16,0.6833193898200989,1173
17,0.6821896433830261,992
18,0.6774773597717285,565
19,0.675480306148529,1724
20,0.6707974672317505,1539
21,0.6691507697105408,343
22,0.6683135628700256,1767
23,0.6671655178070068,1077
24,0.667090654373169,1032
25,0.6618635058403015,1749
26,0.6614273190498352,384
27,0.6594094038009644,1665
28,0.6568037867546082,991
29,0.6549437046051025,391
30,0.6532330513000488,1081
31,0.6495650410652161,380
32,0.6423807144165039,651
33,0.6395873427391052,1031
34,0.6358106732368469,560
35,0.6345468163490295,1768
36,0.6338298320770264,462
37,0.6333047151565552,528
38,0.632576048374176,504
39,0.6322553157806396,1221
40,0.6322171688079834,653
41,0.6314103603363037,1593
42,0.631193995475769,993
43,0.6299168467521667,1195
44,0.6295518279075623,1542
45,0.6283084154129028,340
46,0.6280372738838196,531
47,0.6279404163360596,1048
48,0.6276127099990845,1728
49,0.6250057816505432,1138
50,0.6249134540557861,1718
51,0.624281108379364,1062
52,0.6242285370826721,185
53,0.6238136291503906,1544
54,0.6203646659851074,1781
55,0.6190272569656372,1692
56,0.6179537773132324,1705
57,0.6177059412002563,1589
58,0.6163856983184814,1153
59,0.6137266159057617,1105
60,0.6135229468345642,664
61,0.6121178865432739,579
62,0.6117684841156006,1219
63,0.6077365875244141,1765
64,0.6051006317138672,1690
65,0.6041925549507141,614
66,0.6039739847183228,1028
67,0.6034751534461975,1658
68,0.6026397943496704,1053
69,0.6024225950241089,307
70,0.6011146903038025,1779
71,0.6001534461975098,1513
72,0.599034309387207,1161
73,0.5981139540672302,1047
74,0.5978075861930847,1688
75,0.5977755784988403,1063
76,0.5975973010063171,1697
77,0.5973745584487915,523
