,target_num,prod_num,similarity
0,215,215,1.0
1,215,258,0.756181001663208
2,215,272,0.7461923360824585
3,215,306,0.7365379929542542
4,215,125,0.7275009751319885
5,215,222,0.7271432280540466
6,215,226,0.7252594232559204
7,215,259,0.7205345630645752
8,215,225,0.7082576155662537
9,215,247,0.7060302495956421
10,215,101,0.6920984983444214
11,215,87,0.6920827627182007
12,215,302,0.6905214190483093
13,215,213,0.6903384923934937
14,215,260,0.6799351572990417
15,215,474,0.6782823801040649
16,215,220,0.6765265464782715
17,215,450,0.6703457236289978
18,215,277,0.6681521534919739
19,215,85,0.6622759103775024
20,215,243,0.6600584983825684
21,215,517,0.6559357047080994
22,215,1034,0.6482357978820801
23,215,586,0.6466187238693237
24,215,1180,0.6456805467605591
25,215,1117,0.6429229974746704
26,215,1082,0.6398659944534302
27,215,103,0.6395110487937927
28,215,1044,0.6393142342567444
29,215,369,0.6367247700691223
30,215,604,0.63510662317276
31,215,553,0.6342794895172119
32,215,540,0.6342167854309082
33,215,312,0.6333177089691162
34,215,300,0.630796492099762
35,215,297,0.6303248405456543
36,215,1085,0.6292551755905151
37,215,456,0.6264640688896179
38,215,89,0.6258009076118469
39,215,489,0.6244176030158997
40,215,237,0.623967707157135
41,215,581,0.6232378482818604
42,215,296,0.6231476664543152
43,215,121,0.6227566599845886
44,215,1084,0.6213520169258118
45,215,447,0.6203839182853699
46,215,922,0.6191394329071045
47,215,465,0.6191340088844299
48,215,236,0.6187185049057007
49,215,451,0.6186423301696777
50,215,307,0.6180781126022339
51,215,122,0.6171922087669373
52,215,178,0.6168778538703918
53,215,918,0.6151037812232971
54,215,1170,0.6147506237030029
55,215,457,0.613886296749115
56,215,554,0.6129055023193359
57,215,104,0.6124287843704224
58,215,308,0.6120837330818176
59,215,519,0.6115701198577881
60,215,91,0.6109439134597778
61,215,1055,0.6097618341445923
62,215,202,0.6097126603126526
63,215,1184,0.609340250492096
64,215,185,0.6087495684623718
65,215,539,0.6079960465431213
66,215,1136,0.6060295104980469
67,215,567,0.6045902371406555
68,215,971,0.6034572720527649
69,215,266,0.6034374237060547
70,215,535,0.6031938791275024
71,215,110,0.6030697226524353
72,215,1096,0.6021501421928406
73,215,1173,0.6017119288444519
74,215,106,0.6012648940086365
75,215,559,0.6011528372764587
76,215,1130,0.6005439162254333
77,215,1140,0.6001213788986206
78,215,560,0.5993229746818542
79,215,552,0.5991425514221191
80,215,576,0.5986098647117615
81,215,473,0.5980643630027771
82,215,547,0.5980573296546936
83,215,1100,0.5980188846588135
84,215,1015,0.5975673198699951
85,215,304,0.5973260402679443
86,215,1048,0.5959100723266602
87,215,907,0.5958184599876404
88,215,263,0.5958147644996643
89,215,271,0.5953767895698547
90,215,0,0.5946831703186035
91,215,909,0.5945073962211609
92,215,894,0.5931904315948486
93,215,200,0.5927637219429016
94,215,1177,0.5926434993743896
95,215,194,0.5912811160087585
96,215,561,0.5911281108856201
