,target_num,prod_num,similarity
0,416,416,1.0000001192092896
1,416,441,0.8801836967468262
2,416,1421,0.8774113059043884
3,416,354,0.873369574546814
4,416,434,0.8689821362495422
5,416,1413,0.8646106123924255
6,416,1415,0.8642564415931702
7,416,342,0.8613781929016113
8,416,381,0.8553248047828674
9,416,379,0.8553197979927063
10,416,374,0.8549025058746338
11,416,350,0.8541639447212219
12,416,328,0.8509518504142761
13,416,383,0.8502697944641113
14,416,424,0.850086510181427
15,416,15,0.846959114074707
16,416,1408,0.8462900519371033
17,416,1293,0.8448527455329895
18,416,23,0.8433155417442322
19,416,371,0.8417573571205139
20,416,393,0.8398436903953552
21,416,394,0.8394706845283508
22,416,439,0.8393936157226562
23,416,71,0.8380776643753052
24,416,1406,0.8375759124755859
25,416,1411,0.837510347366333
26,416,377,0.8372983932495117
27,416,321,0.8356077075004578
28,416,356,0.8347373008728027
29,416,1289,0.834037184715271
30,416,421,0.8329773545265198
31,416,406,0.8315204977989197
32,416,21,0.8312885761260986
33,416,333,0.8310427069664001
34,416,376,0.8304636478424072
35,416,316,0.8290013670921326
36,416,413,0.8285555243492126
37,416,1419,0.8275948166847229
38,416,402,0.8271327018737793
39,416,347,0.8252620697021484
40,416,418,0.824803352355957
41,416,409,0.8236575126647949
42,416,433,0.8234452605247498
43,416,415,0.8229526281356812
44,416,400,0.8192909359931946
45,416,437,0.8175138235092163
46,416,24,0.8172944188117981
47,416,1407,0.8154942989349365
48,416,385,0.8151746392250061
49,416,436,0.81423020362854
50,416,807,0.813624382019043
51,416,1290,0.812486469745636
52,416,317,0.8120422959327698
53,416,401,0.8119253516197205
54,416,323,0.8119102120399475
55,416,417,0.8112608790397644
56,416,1238,0.8108243942260742
57,416,387,0.8101276159286499
58,416,399,0.8099810481071472
59,416,360,0.8092068433761597
60,416,11,0.8089703917503357
61,416,68,0.8081132173538208
62,416,1270,0.8080483078956604
63,416,1514,0.8077183365821838
64,416,1202,0.8075798153877258
65,416,780,0.8070486187934875
66,416,345,0.8060036301612854
67,416,1414,0.8058027625083923
68,416,425,0.8047696948051453
69,416,22,0.8027591109275818
70,416,370,0.8019043803215027
71,416,783,0.8019009232521057
72,416,813,0.7992120981216431
73,416,389,0.7981768846511841
74,416,836,0.7978636026382446
75,416,1313,0.7976956367492676
76,416,339,0.7958903908729553
77,416,17,0.7958659529685974
78,416,1320,0.7952946424484253
79,416,386,0.7952831387519836
80,416,16,0.7949774861335754
81,416,372,0.7945609092712402
82,416,709,0.7944343090057373
83,416,1306,0.7937068343162537
84,416,1273,0.7936104536056519
85,416,1409,0.7933439612388611
86,416,765,0.7932410836219788
87,416,423,0.7919149398803711
88,416,390,0.7902560234069824
89,416,420,0.7888492345809937
90,416,343,0.7881356477737427
91,416,443,0.7879523634910583
92,416,331,0.7874873280525208
93,416,329,0.786215603351593
94,416,725,0.7858133912086487
95,416,1331,0.7855502963066101
96,416,326,0.7855461239814758
97,416,1427,0.7852509617805481
98,416,1282,0.7846896052360535
99,416,392,0.7835384607315063
100,416,1236,0.7832276225090027
101,416,396,0.7826234102249146
102,416,646,0.7822731733322144
103,416,721,0.782137393951416
104,416,748,0.7809645533561707
105,416,610,0.7807686924934387
106,416,427,0.7806786298751831
107,416,751,0.7799606919288635
108,416,692,0.7793379426002502
109,416,318,0.7782068252563477
110,416,1227,0.7776318788528442
111,416,410,0.7768534421920776
112,416,1200,0.775619626045227
113,416,685,0.7745774984359741
114,416,814,0.7739129066467285
115,416,324,0.7738372683525085
116,416,1235,0.7734403610229492
117,416,428,0.7731971740722656
118,416,1504,0.7721447944641113
119,416,654,0.771883487701416
120,416,734,0.7700950503349304
121,416,348,0.769782543182373
122,416,749,0.7696458101272583
123,416,1206,0.7695944905281067
124,416,1204,0.769574761390686
125,416,1261,0.7691699266433716
126,416,1523,0.7691582441329956
127,416,355,0.7688549757003784
128,416,340,0.7684146761894226
129,416,337,0.7682350277900696
130,416,426,0.7680925726890564
131,416,446,0.7679029703140259
132,416,365,0.76781165599823
133,416,1410,0.7676361203193665
134,416,611,0.7676015496253967
135,416,769,0.7673468589782715
136,416,395,0.7667420506477356
137,416,366,0.7661939859390259
138,416,1507,0.7652683258056641
139,416,330,0.7645899057388306
140,416,147,0.7644325494766235
141,416,1339,0.764078676700592
142,416,867,0.7634003162384033
143,416,1271,0.7630074620246887
144,416,1268,0.7629102468490601
145,416,1417,0.7624585032463074
146,416,346,0.7616063356399536
147,416,334,0.7615475654602051
148,416,12,0.7612537145614624
149,416,1233,0.7610548734664917
150,416,1517,0.7609546184539795
151,416,1241,0.7606934905052185
152,416,1518,0.760270357131958
153,416,364,0.7589211463928223
154,416,667,0.7576630711555481
155,416,1524,0.7574598789215088
156,416,1300,0.7573443055152893
157,416,953,0.7569936513900757
158,416,627,0.7568381428718567
159,416,1283,0.756233274936676
160,416,737,0.7554917335510254
161,416,429,0.7551954388618469
162,416,414,0.754181981086731
163,416,55,0.7539889812469482
164,416,964,0.7532626390457153
165,416,1226,0.753250777721405
166,416,151,0.7531886100769043
167,416,1308,0.7528254985809326
168,416,1205,0.7527530193328857
169,416,686,0.7519870400428772
170,416,663,0.7519868612289429
171,416,136,0.7512875199317932
172,416,39,0.7512136697769165
173,416,617,0.7511075139045715
174,416,645,0.7508358359336853
175,416,770,0.7504710555076599
176,416,658,0.7497669458389282
177,416,445,0.7497454881668091
178,416,182,0.7495474815368652
179,416,1322,0.7491764426231384
180,416,641,0.749040961265564
181,416,335,0.7487543225288391
182,416,388,0.7485765814781189
183,416,28,0.748521625995636
184,416,378,0.7481853365898132
185,416,363,0.7456608414649963
186,416,1275,0.743999183177948
187,416,349,0.7436413168907166
188,416,806,0.7434403300285339
189,416,612,0.743311882019043
190,416,638,0.7419693470001221
191,416,1209,0.7417319416999817
192,416,660,0.7415634393692017
193,416,1284,0.7415474057197571
